Paper ID,Paper Title,Author Names,Primary Subject Area,Secondary Subject Areas,Status,Day.Time,Poster #,Topic,,Topic Legend,
1944,Deep Reinforcement Learning of Volume-guided Progressive View Inpainting for 3D Point Scene Completion from a Single Depth Image,"Xiaoguang Han (Shenzhen Research Institute of Big Data, the Chinese University of Hong Kong (Shenzhen))*; Zhaoxuan Zhang (Dalian University of Technology, Shenzhen Research Institute of Big Data); Dong Du (University of Science and Technology of China, Shenzhen Research Institute of Big Data); Mingdai Yang (Chinese University of Hong Kong, Shenzhen); Jingming Yu (Alibaba); Pan Pan (Alibaba Group); Xin Yang (Dalian University of Technology); Ligang Liu (University of Science and Technology of China); Zixiang Xiong (Texas A&M University); Shuguang Cui (The Chinese University of Hong Kong, Shenzhen )",3D from Multiview and Sensors,Deep Learning,Oral,1.1,84,E,,,
476,Structural Relational Reasoning of Point Clouds,Yueqi Duan (Tsinghua University); Jiwen Lu (Tsinghua University)*; Yu Zheng (Tsinghua University); Jie Zhou (Tsinghua University); Qi Tian (Huawei Noah’s Ark Lab),3D from Multiview and Sensors,Visual Reasoning,Poster,1.1,85,E,,,
666,Morphable Model-based Multi-view 3D Face Reconstruction with Convolutional Neural Networks,"Fanzi Wu ( The Chinese University of Hong Kong); Linchao Bao (Tencent AI Lab)*; Yonggen Ling (Tencent AI Lab); Yibing Song (Tencent AI Lab); Yajing Chen (Shanghai Jiao Tong University); Songnan Li (The Chinese University of Hong Kong); King N. Ngan (CUHK, UESTC); Wei Liu (Tencent)",3D from Multiview and Sensors,"Face, Gesture, and Body Pose",Poster,1.1,86,E,,,
787,Photometric Mesh Optimization for Video-Aligned 3D Object Reconstruction,"Chen-Hsuan Lin (Carnegie Mellon University)*; Bryan Russell (Adobe Research); Oliver Wang (Adobe Systems Inc); Vladimir Kim (Adobe); Simon Lucey (CMU); Matthew Fisher (Adobe Research); Eli Shechtman (Adobe Research, US)",3D from Multiview and Sensors,,Poster,1.1,87,E,,,
1011,Guided Stereo Matching,Matteo Poggi (University of Bologna)*; Davide Pallotti (University of Bologna); Fabio Tosi (University of Bologna); Stefano Mattoccia (University of Bologna),3D from Multiview and Sensors,Deep Learning ; Low-level Vision,Poster,1.1,88,E,,,
1191,"Unsupervised Event-based Learning of Optical Flow, Depth, and Egomotion",Alex Z Zhu (University of Pennsylvania)*; Liangzhe Yuan (University of Pennsylvania); Kenneth Chaney (University of Pennsylvania); Kostas Daniilidis (University of Pennsylvania),3D from Multiview and Sensors,Deep Learning ; Motion and Tracking,Poster,1.1,89,E,,,
1221,Modeling Local Geometric Structure of 3D Point Clouds using Geo-CNN,"Shiyi Lan (University of Maryland)*; Ruichi Yu (University of Maryland, College Park); Gang Yu (Face++); Larry Davis (University of Maryland)",3D from Multiview and Sensors,"Deep Learning ; RGBD sensors and analytics; Segmentation, Grouping and Shape",Poster,1.1,90,E,,,
155,3D Point-Capsule Networks,"Tolga Birdal (TU Munich)*; YongHeng Zhao (University of Padova); Haowen Deng (Technical University of Munich); Federico Tombari (Technical University of Munich, Germany)",RGBD sensors and analytics,"Deep Learning ; Recognition: Detection, Categorization, Retrieval; Representation Learning; Robotics",Poster,1.1,91,F,,,
226,GS3D: An Efficient 3D Object Detection Framework for Autonomous Driving,"Buyu LI (The Chinese University of Hong Kong)*; Wanli Ouyang (The University of Sydney); Lu Sheng (The Chinese University of Hong Kong); Xingyu ZENG (SenseTime Group Limited); Xiaogang Wang (Chinese University of Hong Kong, Hong Kong)",3D from Single Image,"Recognition: Detection, Categorization, Retrieval",Poster,1.1,92,F,,,
348,Single-Image Piece-wise Planar 3D Reconstruction via Associative Embedding,Zehao Yu (ShanghaiTech University); Jia Zheng (ShanghaiTech University); Dongze Lian (Shanghaitech University); Zihan Zhou (Penn State University); Shenghua Gao (Shanghaitech University)*,3D from Single Image,"Segmentation, Grouping and Shape",Poster,1.1,93,F,,,
593,3DN: 3D Deformation Network,Weiyue Wang (USC)*; Duygu Ceylan (Adobe Research); Radomir Mech (Adobe Systems Incorporated); Ulrich Neumann (USC),3D from Single Image,Vision + Graphics,Poster,1.1,94,F,,,
1073,HorizonNet: Learning Room Layout with 1D Representation and Pano Stretch Data Augmentation,Cheng Sun (National Tsing Hua University)*; Chi-Wei Hsiao (National Tsing Hua University); Min Sun (NTHU); Hwann-Tzong Chen (National Tsing Hua University),3D from Single Image,Deep Learning,Poster,1.1,95,F,,,
1077,Deep Relational Reasoning Network for Monocular 3D Object Detection,Lijie Liu (Tsinghua University); Jiwen Lu (Tsinghua University)*; Chunjing Xu (Huawei Noah's Ark Lab); Qi Tian (Huawei Noah’s Ark Lab); Jie Zhou (Tsinghua University),3D from Single Image,Deep Learning ; Robotics + Driving; Scene Analysis and Understanding; Visual Reasoning,Poster,1.1,96,F,,,
55,Pushing the Envelope for RGB-based Dense 3D Hand Pose Estimation via Neural Rendering,Seungryul Baek (Imperial College London)*; Kwang In Kim (UNIST); Tae-Kyun Kim (Imperial College London),"Face, Gesture, and Body Pose",3D from Single Image; Deep Learning ; Motion and Tracking; Vision Applications and Systems,Poster,1.1,97,G,,,
117,Self-Supervised Learning of 3D Human Pose using Multi-view Geometry,Muhammed Kocabas (Middle East Technical University)*; Salih Karagoz (Middle East Technical University); Emre Akbas (Middle East Technical University),"Face, Gesture, and Body Pose",3D from Single Image,Poster,1.1,98,G,,,
191,FSA-Net: Learning Fine-Grained Structure Aggregation for Head Pose Estimation from a Single Image,"Tsun-Yi Yang (Scape Technologies; Academia Sinica, Taiwan; National Taiwan University, Taiwan)*; Yi-Ting Chen (Academia Sinica); Yen-Yu Lin (Academia Sinica); Yung-Yu Chuang (National Taiwan University)","Face, Gesture, and Body Pose","Computer Vision Theory; Deep Learning ; Recognition: Detection, Categorization, Retrieval; RGBD sens",Poster,1.1,99,G,,,
332,Dense 3D Face Decoding over 2500FPS: Joint Texture \& Shape Convolutional Mesh Decoders,Yuxiang Zhou (Imperial College London); Jiankang Deng (Imperial College London)*; Irene Kotsia (Hellenic Open University); Stefanos Zafeiriou (Imperial College Londong),"Face, Gesture, and Body Pose",3D from Single Image; Deep Learning ; Representation Learning; RGBD sensors and analytics; Segmentat,Poster,1.1,100,G,,,
370,Does Learning Specific Features for Related Parts Help Human Pose Estimation?,Wei Tang (Northwestern University)*; Ying Wu (Northwestern University),"Face, Gesture, and Body Pose",,Poster,1.1,101,G,,,
410,Linkage Based Face Clustering via Graph Convolution Network,Zhongdao Wang (Tsinghua University)*; Liang Zheng (Australian National University); Ya-Li Li (THU); Shengjin Wang (Tsinghua University),"Face, Gesture, and Body Pose",Deep Learning,Poster,1.1,102,G,,,
514,Towards High-fidelity Nonlinear 3D Face Morphoable Model,Luan Tran (Michigan State University)*; Feng Liu (Michigan State University); Xiaoming Liu (Michigan State University),"Face, Gesture, and Body Pose",3D from Single Image,Poster,1.1,103,G,,,
552,Deep Face Recognition via Exclusive Regularization,Kai Zhao (Nankai University)*; Jingyi Xu (Nankai University); Ming-Ming Cheng (Nankai University),"Face, Gesture, and Body Pose",,Poster,1.1,104,G,,,
808,BridgeNet: A Continuity-Aware Probabilistic Network for Age Estimation,Wanhua Li (Tsinghua University); Jiwen Lu (Tsinghua University)*; Jianjiang Feng (Tsinghua University); Chunjing Xu (Huawei Noah's Ark Lab); Jie Zhou (Tsinghua University); Qi Tian (Huawei Noah’s Ark Lab),"Face, Gesture, and Body Pose",Representation Learning,Poster,1.1,105,G,,,
821,GANFIT: Generative Adversarial Network Fitting for High Fidelity 3D Face Reconstruction,Baris Gecer (Imperial College London)*; Stylianos Ploumpis (Imperial College London); Irene Kotsia (Hellenic Open University); Stefanos Zafeiriou (Imperial College Londong),"Face, Gesture, and Body Pose",3D from Single Image; Deep Learning ; Image and Video Synthesis; Vision + Graphics,Poster,1.1,106,G,,,
984,Improving the Performance of Unimodal Dynamic Hand-Gesture Recognition with Multimodal Training,Mahdi Abavisani (Rutgers University)*; HAMID VAEZI JOZE (Microsoft); Vishal Patel (Johns Hopkins University),"Face, Gesture, and Body Pose",Action Recognition ; RGBD sensors and analytics,Poster,1.1,107,G,,,
1043,Learning to Reconstruct People in Clothing from a Single RGB Camera,"Thiemo Alldieck (TU Braunschweig)*; Marcus Magnor (TU Braunschweig); Bharat Lal Bhatnagar (MPI-INF); Christian Theobalt (MPI Informatik); Gerard Pons-Moll (MPII, Germany)","Face, Gesture, and Body Pose",,Poster,1.1,108,G,,,
1157,Distilled Person Re-identification: Towards a More Scalable System,"Ancong Wu (Sun Yat-sen University); WEI-SHI ZHENG (Sun Yat-sen University, China)*; Xiaowei Guo (Tencent Youtu Lab); Jian-Huang Lai (Sun Yat-sen University)","Face, Gesture, and Body Pose","Recognition: Detection, Categorization, Retrieval; Vision Applications and Systems",Poster,1.1,109,G,,,
292,Video Action Transformer Network,Rohit Girdhar (Carnegie Mellon University)*; Joao Carreira (DeepMind); Carl Doersch (DeepMind); Andrew Zisserman (University of Oxford),Action Recognition,Deep Learning,Oral,1.1,110,H,,,
302,Timeception for Complex Action Recognition,Noureldien Hussein (University of Amsterdam)*; Stratis Gavves (University of Amsterdam); Arnold W.M. Smeulders (University of Amsterdam),Action Recognition,Video Analytics,Oral,1.1,111,H,,,
1670,STEP: Spatio-Temporal Progressive Learning for Video Action Detection,Xitong Yang (University of Maryland)*; Xiaodong Yang (NVIDIA Research); Ming-Yu Liu (NVIDIA); Fanyi Xiao (University of California Davis); Larry Davis (University of Maryland); Jan Kautz (NVIDIA),Video Analytics,,Oral,1.1,112,H,,,
1745,Relational Action Forecasting,Chen Sun (Google)*; Abhinav Shrivastava (University of Maryland); Carl Vondrick (Columbia University); Rahul Sukthankar (Google); Kevin Murphy (Google); Cordelia Schmid (Google),Action Recognition,Video Analytics,Oral,1.1,113,H,,,
2310,Long-Term Feature Banks for Detailed Video Understanding,Chao-Yuan Wu (UT Austin)*; Christoph Feichtenhofer (Facebook AI Research); Haoqi Fan (Facebook AI Research); Kaiming He (Facebook AI Research); Philipp Kraehenbuehl (UT Austin); Ross Girshick (FAIR),Action Recognition,"Deep Learning ; Recognition: Detection, Categorization, Retrieval; Scene Analysis and Understanding;",Oral,1.1,114,H,,,
229,Which Way Are You Going? Imitative Decision Learning for Path Forecasting in Dynamic Scenes,Yuke Li (York University)*,Motion and Tracking,Video Analytics,Oral,1.1,115,H,,,
3106,What and How Well You Performed? A Multitask Approach To Action Quality Assessment,Paritosh Parmar (UNLV)*; Brendan Morris (UNLV),"Face, Gesture, and Body Pose",Action Recognition ; Datasets and Evaluation; Video Analytics,Oral,1.1,116,H,,,
1382,MHP-VOS: Video Object Segmentation with Multiple Hypotheses Propagation,Shuangjie Xu (Huazhong University of Science and Technology); Daizong Liu (Huazhong University of Science and Technology); Linchao Bao (Tencent AI Lab)*; Wei Liu (Tencent); Pan Zhou ( Huazhong University of Science and Technology),Video Analytics,"Motion and Tracking; Segmentation, Grouping and Shape",Oral,1.1,117,H,,,
1517,2.5D Visual Sound,Ruohan Gao (University of Texas at Austin)*; Kristen Grauman (Facebook AI Research & UT Austin),Video Analytics,"Recognition: Detection, Categorization, Retrieval; Representation Learning",Oral,1.1,118,H,,,
1999,Language-driven Temporal Activity Localization: A Semantic Matching Reinforcement Learning Model,"Weining Wang (Institute of Automation, Chinese Academy of Sciences)*; Yan Huang (Institute of Automation, Chinese Academy of Sciences); Liang Wang (NLPR, China)",Video Analytics,Vision + Language,Oral,1.1,119,H,,,
5591,Gaussian Temporal Awareness Networks for Action Localization,Fuchen Long (University of Science and Technology of China); Ting Yao (JD AI Research)*; Zhaofan Qiu (University of Science and Technology of China); Xinmei Tian (USTC); Jiebo Luo (U. Rochester); Tao Mei (AI Research of JD.com),Video Analytics,Action Recognition,Oral,1.1,120,H,,,
6940,Efficient Video Classification Using Fewer Frames,"Shweta Bhardwaj (Indian Institute of Technology Madras, Chennai)*; Mukundhan Srinivasan (NVIDIA); Mitesh M. Khapra (Indian Institute of Technology Madras)",Video Analytics,Deep Learning ; Vision Applications and Systems,Oral,1.1,121,H,,,
239,A Perceptual Prediction Framework for Self Supervised Event Segmentation,"Sathyanarayanan N Aakur (University of South Florida)*; Sudeep Sarkar (University of South Florida, Tampa)",Video Analytics,Deep Learning ; Representation Learning,Poster,1.1,122,H,,,
260,COIN: A Large-scale Dataset for Comprehensive Instruction Video Analysis,"Yansong Tang (Tsinghua University); Dajun Ding (Meitu, Inc.); Yongming Rao (Tsinghua University); Yu Zheng (Tsinghua University); Danyang Zhang (Tsinghua University); Lili Zhao (Meitu); Jiwen Lu (Tsinghua University)*; Jie Zhou (Tsinghua University)",Action Recognition,Datasets and Evaluation; Video Analytics,Poster,1.1,123,H,,,
484,Recurrent Attentive Zooming for Joint Crowd Counting and Precise Localization,Chenchen Liu (Peking University); Xinyu Weng (Peking University); Yadong Mu (Peking University)*,Video Analytics,"Recognition: Detection, Categorization, Retrieval",Poster,1.1,124,H,,,
662,An Attention Enhanced Graph Convolutional LSTM Network for Skeleton-Based Action Recognition,"Chenyang Si (Institute of Automation, Chinese Academy of Sciences)*; Wentao Chen (CASIA); Wei Wang (Institute of Automation Chinese Academy of Sciences); Liang Wang (NLPR, China); Tieniu Tan (NLPR, China)",Action Recognition,"Face, Gesture, and Body Pose ; Motion and Tracking; Video Analytics",Poster,1.1,125,H,,,
727,Graph Convolutional Label Noise Cleaner: Train a Plug-and-play Action Classifier for Anomaly Detection,"Jia-Xing Zhong (School of Electronic and Computer Engineering, Peking University); Nannan Li (Peking University Shenzhen Graduate School); Weijie Kong (School Electronic and Computer Engineering, Peking University); Shan Liu (Tencent America); Thomas H Li (Advanced Institute of Information Technology, Peking University); Ge Li (SECE, Shenzhen Graduate School, Peking University)*",Video Analytics,Action Recognition ; Vision Applications and Systems,Poster,1.1,126,H,,,
747,MAN: Moment Alignment Network for Natural Language Moment Retrieval via Iterative Graph Adjustment,"Da Zhang (UC Santa Barbara)*; Xiyang Dai (UMD); Xin Wang (University of California, Santa Barbara); Yuan-Fang Wang (UC Santa Barbara); Larry Davis (University of Maryland)",Video Analytics,Vision + Language,Poster,1.1,127,H,,,
762,Less is More: Learning Highlight Detection from Video Duration,Bo Xiong (University of Texas at Austin)*; Yannis Kalantidis (Facebook Research); Deepti Ghadiyaram (Facebook); Kristen Grauman (Facebook AI Research & UT Austin),Video Analytics,"Action Recognition ; Recognition: Detection, Categorization, Retrieval",Poster,1.1,128,H,,,
1054,DMC-Net: Generating Discriminative Motion Cues for Fast Compressed Video Action Recognition,Zheng Shou (Columbia University); Zhicheng Yan (Facebook AI)*; Yannis Kalantidis (Facebook Research); Laura Sevilla-Lara (Facebook); Marcus Rohrbach (Facebook AI Research); Xudong Lin (Columbia University); Shih-Fu Chang (Columbia University),Action Recognition,,Poster,1.1,129,H,,,
1099,AdaFrame: Adaptive Frame Selection for Fast Video Recognition,Zuxuan Wu (UMD)*; Caiming Xiong (Salesforce Research); Chih-Yao Ma (Georgia Institute of Technology); Richard Socher (Salesforce); Larry Davis (University of Maryland),Video Analytics,"Recognition: Detection, Categorization, Retrieval",Poster,1.1,130,H,,,
1134,Spatio-temporal Video Re-localization by Warp LSTM,Yang Feng (University of Rochester)*; Lin Ma (Tencent AI Lab); Wei Liu (Tencent); Jiebo Luo (U. Rochester),Video Analytics,,Poster,1.1,131,H,,,
1273,Completeness Modeling and Context Separation for Weakly Supervised Temporal Action Localization,Daochang Liu (Peking University); Tingting Jiang (Peking University)*; Yizhou Wang (PKU),Action Recognition,Video Analytics,Poster,1.1,132,H,,,
